Date,Close,Volume,Name
08-08-2012,102.5,2351100,Finance-Goldman
09-08-2012,103.599998,2850200,Finance-Goldman
10-08-2012,103.019997,3121600,Finance-Goldman
13-08-2012,103.610001,2008600,Finance-Goldman
14-08-2012,103.260002,3148200,Finance-Goldman
15-08-2012,103.129997,2452500,Finance-Goldman
16-08-2012,103.489998,2417900,Finance-Goldman
17-08-2012,103.599998,2509700,Finance-Goldman
20-08-2012,105.279999,3860800,Finance-Goldman
21-08-2012,105.32,4459800,Finance-Goldman
22-08-2012,104.669998,4202400,Finance-Goldman
23-08-2012,104.080002,3583100,Finance-Goldman
24-08-2012,104.959999,3527100,Finance-Goldman
27-08-2012,105.120003,2466800,Finance-Goldman
28-08-2012,105.029999,2611100,Finance-Goldman
29-08-2012,105.529999,2266900,Finance-Goldman
30-08-2012,104.720001,2823700,Finance-Goldman
31-08-2012,105.720001,3264100,Finance-Goldman
04-09-2012,106.410004,3249200,Finance-Goldman
05-09-2012,109.940002,6371600,Finance-Goldman
06-09-2012,113.540001,6521500,Finance-Goldman
07-09-2012,116.330002,6137100,Finance-Goldman
10-09-2012,114.68,4225100,Finance-Goldman
11-09-2012,116.690002,3898500,Finance-Goldman
12-09-2012,118.239998,4233700,Finance-Goldman
13-09-2012,120.669998,5261600,Finance-Goldman
14-09-2012,121.360001,6187700,Finance-Goldman
17-09-2012,119.900002,3598300,Finance-Goldman
18-09-2012,119.879997,3033300,Finance-Goldman
19-09-2012,119.019997,4818300,Finance-Goldman
20-09-2012,117.629997,4448100,Finance-Goldman
21-09-2012,116.720001,8188700,Finance-Goldman
24-09-2012,116.599998,3697500,Finance-Goldman
25-09-2012,113.5,4547700,Finance-Goldman
26-09-2012,113.080002,5185100,Finance-Goldman
27-09-2012,115.230003,3898900,Finance-Goldman
28-09-2012,113.68,3653700,Finance-Goldman
01-10-2012,116.860001,5338600,Finance-Goldman
02-10-2012,117.25,3681300,Finance-Goldman
03-10-2012,117.910004,3036400,Finance-Goldman
04-10-2012,119.900002,3743200,Finance-Goldman
05-10-2012,119.309998,3938300,Finance-Goldman
08-10-2012,119.459999,2140400,Finance-Goldman
09-10-2012,119.629997,3260600,Finance-Goldman
10-10-2012,120.080002,2829600,Finance-Goldman
11-10-2012,121.989998,4707200,Finance-Goldman
12-10-2012,120.199997,4054900,Finance-Goldman
15-10-2012,124.5,6412000,Finance-Goldman
16-10-2012,123.220001,10115900,Finance-Goldman
17-10-2012,124.919998,6712400,Finance-Goldman
18-10-2012,125.150002,5375100,Finance-Goldman
19-10-2012,123.620003,5876400,Finance-Goldman
22-10-2012,122.769997,3643000,Finance-Goldman
23-10-2012,119,5818500,Finance-Goldman
24-10-2012,119.769997,3662000,Finance-Goldman
25-10-2012,119.720001,4128800,Finance-Goldman
26-10-2012,119.440002,3960900,Finance-Goldman
31-10-2012,122.389999,3679700,Finance-Goldman
01-11-2012,124.849998,3336200,Finance-Goldman
02-11-2012,123.25,3188800,Finance-Goldman
05-11-2012,124.080002,2568700,Finance-Goldman
06-11-2012,126.25,3986000,Finance-Goldman
07-11-2012,117.980003,7075800,Finance-Goldman
08-11-2012,115.269997,6252100,Finance-Goldman
09-11-2012,116.150002,4823100,Finance-Goldman
12-11-2012,117.239998,2453600,Finance-Goldman
13-11-2012,116.470001,3156600,Finance-Goldman
14-11-2012,114.239998,3885700,Finance-Goldman
15-11-2012,115.440002,3702900,Finance-Goldman
16-11-2012,115.839996,4515900,Finance-Goldman
19-11-2012,118.300003,3868600,Finance-Goldman
20-11-2012,118.089996,3304000,Finance-Goldman
21-11-2012,117.699997,2075200,Finance-Goldman
23-11-2012,120.309998,1977500,Finance-Goldman
26-11-2012,120.940002,3371000,Finance-Goldman
27-11-2012,118.410004,3875200,Finance-Goldman
28-11-2012,119.330002,3811200,Finance-Goldman
29-11-2012,118.730003,2980800,Finance-Goldman
30-11-2012,117.790001,4264300,Finance-Goldman
03-12-2012,118.400002,3613900,Finance-Goldman
04-12-2012,116.580002,3591600,Finance-Goldman
05-12-2012,117.129997,3283000,Finance-Goldman
06-12-2012,117.199997,2330900,Finance-Goldman
07-12-2012,116.57,3960500,Finance-Goldman
10-12-2012,117.010002,3331900,Finance-Goldman
11-12-2012,118.860001,5696500,Finance-Goldman
12-12-2012,118.089996,5372400,Finance-Goldman
13-12-2012,118.5,3329100,Finance-Goldman
14-12-2012,119.360001,3717200,Finance-Goldman
17-12-2012,123.489998,5476700,Finance-Goldman
18-12-2012,127.769997,8040300,Finance-Goldman
19-12-2012,127.25,5525400,Finance-Goldman
20-12-2012,129.720001,4402500,Finance-Goldman
21-12-2012,128.440002,6393300,Finance-Goldman
24-12-2012,127.540001,1359300,Finance-Goldman
26-12-2012,127.160004,2210100,Finance-Goldman
27-12-2012,126.669998,3263500,Finance-Goldman
28-12-2012,125.519997,1859200,Finance-Goldman
31-12-2012,127.559998,3623000,Finance-Goldman
02-01-2013,131.660004,4449000,Finance-Goldman
03-01-2013,130.940002,4584600,Finance-Goldman
04-01-2013,134.509995,5234600,Finance-Goldman
07-01-2013,134.259995,3556900,Finance-Goldman
08-01-2013,133.050003,2760200,Finance-Goldman
09-01-2013,134.320007,3666500,Finance-Goldman
10-01-2013,137.369995,5960700,Finance-Goldman
11-01-2013,137.130005,3211700,Finance-Goldman
14-01-2013,136.130005,2855800,Finance-Goldman
15-01-2013,135.589996,4322800,Finance-Goldman
16-01-2013,141.089996,10650800,Finance-Goldman
17-01-2013,141.009995,6596000,Finance-Goldman
18-01-2013,144.449997,7349000,Finance-Goldman
22-01-2013,145.949997,5158400,Finance-Goldman
23-01-2013,145.559998,3948700,Finance-Goldman
24-01-2013,144.960007,4638200,Finance-Goldman
25-01-2013,144.460007,4639400,Finance-Goldman
28-01-2013,144.149994,3045600,Finance-Goldman
29-01-2013,147.100006,4519800,Finance-Goldman
30-01-2013,147.149994,4083100,Finance-Goldman
31-01-2013,147.860001,3680900,Finance-Goldman
01-02-2013,149.899994,4563800,Finance-Goldman
04-02-2013,147.520004,4679400,Finance-Goldman
05-02-2013,150.449997,4219200,Finance-Goldman
06-02-2013,151.119995,3940600,Finance-Goldman
07-02-2013,150.259995,4890800,Finance-Goldman
08-02-2013,151.600006,3612300,Finance-Goldman
11-02-2013,152.240005,3751400,Finance-Goldman
12-02-2013,154.110001,4309000,Finance-Goldman
13-02-2013,154.520004,4369100,Finance-Goldman
14-02-2013,155.929993,5035800,Finance-Goldman
15-02-2013,154.990005,4254400,Finance-Goldman
19-02-2013,158.649994,5103400,Finance-Goldman
20-02-2013,155.179993,5029700,Finance-Goldman
21-02-2013,150.880005,8318000,Finance-Goldman
22-02-2013,154.089996,4772700,Finance-Goldman
25-02-2013,147.649994,6294200,Finance-Goldman
26-02-2013,148,5686600,Finance-Goldman
27-02-2013,151.649994,4695000,Finance-Goldman
28-02-2013,149.759995,4956000,Finance-Goldman
01-03-2013,150.529999,4538400,Finance-Goldman
04-03-2013,152.179993,3209200,Finance-Goldman
05-03-2013,152.960007,4589300,Finance-Goldman
06-03-2013,154.130005,3593200,Finance-Goldman
07-03-2013,156.619995,3886300,Finance-Goldman
08-03-2013,152.979996,6615000,Finance-Goldman
11-03-2013,153.300003,3586400,Finance-Goldman
12-03-2013,151.850006,3432200,Finance-Goldman
13-03-2013,151.910004,3356400,Finance-Goldman
14-03-2013,154.020004,3886600,Finance-Goldman
15-03-2013,154.839996,7301200,Finance-Goldman
18-03-2013,151.949997,3788100,Finance-Goldman
19-03-2013,148.839996,4726900,Finance-Goldman
20-03-2013,150.130005,2883800,Finance-Goldman
21-03-2013,145.380005,4704000,Finance-Goldman
22-03-2013,146.600006,3456800,Finance-Goldman
25-03-2013,146.110001,3775400,Finance-Goldman
26-03-2013,146.539993,3860400,Finance-Goldman
27-03-2013,147.839996,3964800,Finance-Goldman
28-03-2013,147.149994,3701300,Finance-Goldman
01-04-2013,146.039993,2581100,Finance-Goldman
02-04-2013,146.679993,3374100,Finance-Goldman
03-04-2013,143.410004,4373300,Finance-Goldman
04-04-2013,142.990005,3423800,Finance-Goldman
05-04-2013,143.690002,3864300,Finance-Goldman
08-04-2013,143.820007,2908700,Finance-Goldman
09-04-2013,146.520004,3262800,Finance-Goldman
10-04-2013,149.460007,3127600,Finance-Goldman
11-04-2013,149.070007,2951800,Finance-Goldman
12-04-2013,149.119995,3131400,Finance-Goldman
15-04-2013,146.460007,5554900,Finance-Goldman
16-04-2013,144.100006,8274400,Finance-Goldman
17-04-2013,140.600006,6361500,Finance-Goldman
18-04-2013,138.600006,4819700,Finance-Goldman
19-04-2013,138.720001,3962600,Finance-Goldman
22-04-2013,139.520004,3187100,Finance-Goldman
23-04-2013,142.940002,3698200,Finance-Goldman
24-04-2013,143.929993,2785200,Finance-Goldman
25-04-2013,144.759995,2637400,Finance-Goldman
26-04-2013,144.110001,2235200,Finance-Goldman
29-04-2013,145.110001,2715300,Finance-Goldman
30-04-2013,146.070007,2586300,Finance-Goldman
01-05-2013,142.610001,3509000,Finance-Goldman
02-05-2013,143.669998,4331900,Finance-Goldman
03-05-2013,145.369995,4018800,Finance-Goldman
06-05-2013,148.449997,3740400,Finance-Goldman
07-05-2013,149.320007,3137600,Finance-Goldman
08-05-2013,150.259995,3519200,Finance-Goldman
09-05-2013,148.539993,2819500,Finance-Goldman
10-05-2013,149.100006,2632400,Finance-Goldman
13-05-2013,149.630005,2975200,Finance-Goldman
14-05-2013,154.520004,5825300,Finance-Goldman
15-05-2013,155.610001,4177800,Finance-Goldman
16-05-2013,154.470001,3233800,Finance-Goldman
17-05-2013,158.179993,4177000,Finance-Goldman
20-05-2013,158.899994,4010100,Finance-Goldman
21-05-2013,160.729996,4077900,Finance-Goldman
22-05-2013,159.339996,6176200,Finance-Goldman
23-05-2013,157.410004,5619800,Finance-Goldman
24-05-2013,158.720001,3317100,Finance-Goldman
28-05-2013,160.699997,4471200,Finance-Goldman
29-05-2013,162.869995,4969100,Finance-Goldman
30-05-2013,164.350006,4336200,Finance-Goldman
31-05-2013,162.080002,4404800,Finance-Goldman
03-06-2013,163.559998,4557300,Finance-Goldman
04-06-2013,161.679993,3977300,Finance-Goldman
05-06-2013,158.300003,4138300,Finance-Goldman
06-06-2013,159.679993,3243900,Finance-Goldman
07-06-2013,166.009995,5690300,Finance-Goldman
10-06-2013,167.490005,3914200,Finance-Goldman
11-06-2013,163.309998,3858100,Finance-Goldman
12-06-2013,161.860001,3243300,Finance-Goldman
13-06-2013,165.820007,3768500,Finance-Goldman
14-06-2013,162.919998,2970600,Finance-Goldman
17-06-2013,164.110001,2628300,Finance-Goldman
18-06-2013,164.149994,2060700,Finance-Goldman
19-06-2013,161.559998,3557100,Finance-Goldman
20-06-2013,155.410004,6488600,Finance-Goldman
21-06-2013,154.25,5390200,Finance-Goldman
24-06-2013,150.779999,4013200,Finance-Goldman
25-06-2013,153.059998,3274600,Finance-Goldman
26-06-2013,151.660004,3580400,Finance-Goldman
27-06-2013,153.509995,2654900,Finance-Goldman
28-06-2013,151.25,3011300,Finance-Goldman
01-07-2013,151.75,2496100,Finance-Goldman
02-07-2013,150.919998,3091600,Finance-Goldman
03-07-2013,150.429993,1267700,Finance-Goldman
05-07-2013,153.240005,2243700,Finance-Goldman
08-07-2013,153.809998,2699100,Finance-Goldman
09-07-2013,156.940002,3127100,Finance-Goldman
10-07-2013,155.830002,2430100,Finance-Goldman
11-07-2013,157.710007,2965700,Finance-Goldman
12-07-2013,160.110001,2844600,Finance-Goldman
15-07-2013,163,4129900,Finance-Goldman
16-07-2013,160.240005,5972700,Finance-Goldman
17-07-2013,161.5,3715000,Finance-Goldman
18-07-2013,164.059998,3462700,Finance-Goldman
19-07-2013,164.360001,3329700,Finance-Goldman
22-07-2013,166.25,2741100,Finance-Goldman
23-07-2013,166.259995,2545400,Finance-Goldman
24-07-2013,165.039993,2548100,Finance-Goldman
25-07-2013,165.910004,2236200,Finance-Goldman
26-07-2013,165.259995,2372200,Finance-Goldman
29-07-2013,163.169998,2823600,Finance-Goldman
30-07-2013,162.429993,2553300,Finance-Goldman
31-07-2013,164.029999,3700300,Finance-Goldman
01-08-2013,167.490005,3251900,Finance-Goldman
02-08-2013,167.619995,1866700,Finance-Goldman
05-08-2013,168.320007,2618400,Finance-Goldman
06-08-2013,164.779999,3598500,Finance-Goldman
07-08-2013,163.449997,2131000,Finance-Goldman
08-08-2013,162.839996,2818400,Finance-Goldman
09-08-2013,162.130005,2012000,Finance-Goldman
12-08-2013,161.690002,1982000,Finance-Goldman
13-08-2013,163.710007,2309600,Finance-Goldman
14-08-2013,163.339996,1667400,Finance-Goldman
15-08-2013,160.75,2206900,Finance-Goldman
16-08-2013,160.660004,2024300,Finance-Goldman
19-08-2013,158.630005,2228400,Finance-Goldman
20-08-2013,159.559998,2288700,Finance-Goldman
21-08-2013,157.110001,3053800,Finance-Goldman
22-08-2013,159.410004,2302700,Finance-Goldman
23-08-2013,158.649994,1495800,Finance-Goldman
26-08-2013,157.899994,1885200,Finance-Goldman
27-08-2013,153.229996,3672000,Finance-Goldman
28-08-2013,152.970001,2343200,Finance-Goldman
29-08-2013,153.630005,2133000,Finance-Goldman
30-08-2013,152.130005,2234000,Finance-Goldman
03-09-2013,154.759995,2464800,Finance-Goldman
04-09-2013,155.740005,2194200,Finance-Goldman
05-09-2013,156.169998,2443900,Finance-Goldman
06-09-2013,156.660004,2464000,Finance-Goldman
09-09-2013,159.490005,2150400,Finance-Goldman
10-09-2013,165.139999,5265900,Finance-Goldman
11-09-2013,165.059998,2233100,Finance-Goldman
12-09-2013,163.350006,2690000,Finance-Goldman
13-09-2013,164,2231500,Finance-Goldman
16-09-2013,167.029999,3553100,Finance-Goldman
17-09-2013,167.419998,2653700,Finance-Goldman
18-09-2013,168.059998,3422400,Finance-Goldman
19-09-2013,167.779999,3534700,Finance-Goldman
20-09-2013,169.75,20410100,Finance-Goldman
23-09-2013,165.25,4816200,Finance-Goldman
24-09-2013,162.970001,3422600,Finance-Goldman
25-09-2013,162.309998,3614600,Finance-Goldman
26-09-2013,162.289993,2711400,Finance-Goldman
27-09-2013,159.850006,3679100,Finance-Goldman
30-09-2013,158.210007,2803600,Finance-Goldman
01-10-2013,159,2465300,Finance-Goldman
02-10-2013,158.669998,2431000,Finance-Goldman
03-10-2013,156.850006,2949500,Finance-Goldman
04-10-2013,156.550003,2984500,Finance-Goldman
07-10-2013,154.25,2618000,Finance-Goldman
08-10-2013,153.050003,2917200,Finance-Goldman
09-10-2013,154.440002,3227500,Finance-Goldman
10-10-2013,158.009995,3639000,Finance-Goldman
11-10-2013,160,3124900,Finance-Goldman
14-10-2013,159.460007,2428100,Finance-Goldman
15-10-2013,157.630005,3038000,Finance-Goldman
16-10-2013,162.25,3649300,Finance-Goldman
17-10-2013,158.320007,7522100,Finance-Goldman
18-10-2013,158.690002,4982100,Finance-Goldman
21-10-2013,159.770004,2695400,Finance-Goldman
22-10-2013,159.25,3239400,Finance-Goldman
23-10-2013,157.740005,2735800,Finance-Goldman
24-10-2013,159.960007,2591000,Finance-Goldman
25-10-2013,162.089996,3721000,Finance-Goldman
28-10-2013,161.449997,3341500,Finance-Goldman
29-10-2013,162.110001,3702100,Finance-Goldman
30-10-2013,162.050003,2344200,Finance-Goldman
31-10-2013,160.860001,2785000,Finance-Goldman
01-11-2013,162.050003,2738400,Finance-Goldman
04-11-2013,163.160004,1711000,Finance-Goldman
05-11-2013,161.949997,2529400,Finance-Goldman
06-11-2013,163.520004,3593700,Finance-Goldman
07-11-2013,159.639999,3490300,Finance-Goldman
08-11-2013,163.169998,3856000,Finance-Goldman
11-11-2013,163.839996,2289000,Finance-Goldman
12-11-2013,162.889999,2239600,Finance-Goldman
13-11-2013,162.940002,3398300,Finance-Goldman
14-11-2013,163.199997,3648200,Finance-Goldman
15-11-2013,164.399994,2667200,Finance-Goldman
18-11-2013,165.679993,3555000,Finance-Goldman
19-11-2013,166.600006,2691900,Finance-Goldman
20-11-2013,165,2793100,Finance-Goldman
21-11-2013,167.070007,3158500,Finance-Goldman
22-11-2013,168.100006,2680500,Finance-Goldman
25-11-2013,169.479996,3101700,Finance-Goldman
26-11-2013,168.039993,2953400,Finance-Goldman
27-11-2013,168.220001,2285300,Finance-Goldman
29-11-2013,168.940002,2018700,Finance-Goldman
02-12-2013,169.720001,3121100,Finance-Goldman
03-12-2013,168.050003,3288200,Finance-Goldman
04-12-2013,168.699997,2328200,Finance-Goldman
05-12-2013,165.559998,3564100,Finance-Goldman
06-12-2013,167.210007,2708500,Finance-Goldman
09-12-2013,167.669998,2589500,Finance-Goldman
10-12-2013,169.729996,4235400,Finance-Goldman
11-12-2013,167.600006,2977100,Finance-Goldman
12-12-2013,168.330002,2911900,Finance-Goldman
13-12-2013,168.389999,2490600,Finance-Goldman
16-12-2013,170.949997,2980000,Finance-Goldman
17-12-2013,170.490005,2856700,Finance-Goldman
18-12-2013,174.839996,4509600,Finance-Goldman
19-12-2013,174.770004,3094400,Finance-Goldman
20-12-2013,175.160004,3754300,Finance-Goldman
23-12-2013,176.470001,1585300,Finance-Goldman
24-12-2013,176.160004,781300,Finance-Goldman
26-12-2013,176.449997,1320100,Finance-Goldman
27-12-2013,176.350006,1716900,Finance-Goldman
30-12-2013,175.729996,1241000,Finance-Goldman
31-12-2013,177.259995,1663900,Finance-Goldman
02-01-2014,176.889999,1982100,Finance-Goldman
03-01-2014,178.149994,2147400,Finance-Goldman
06-01-2014,179.369995,2954000,Finance-Goldman
07-01-2014,178.289993,2734700,Finance-Goldman
08-01-2014,178.440002,2208600,Finance-Goldman
09-01-2014,177.399994,2149500,Finance-Goldman
10-01-2014,178.389999,2506500,Finance-Goldman
13-01-2014,175.880005,2823800,Finance-Goldman
14-01-2014,176.600006,2208800,Finance-Goldman
15-01-2014,178.75,3540200,Finance-Goldman
16-01-2014,175.169998,4712200,Finance-Goldman
17-01-2014,176.279999,3451000,Finance-Goldman
21-01-2014,173.199997,5141200,Finance-Goldman
22-01-2014,173.679993,2476900,Finance-Goldman
23-01-2014,170.75,3977700,Finance-Goldman
24-01-2014,167.639999,4156200,Finance-Goldman
27-01-2014,164.690002,5589600,Finance-Goldman
28-01-2014,166.25,3170400,Finance-Goldman
29-01-2014,163.899994,3473700,Finance-Goldman
30-01-2014,165.839996,2829400,Finance-Goldman
31-01-2014,164.119995,3415500,Finance-Goldman
03-02-2014,159.820007,5079700,Finance-Goldman
04-02-2014,161.759995,3346600,Finance-Goldman
05-02-2014,160.419998,3212900,Finance-Goldman
06-02-2014,161.75,3798000,Finance-Goldman
07-02-2014,161.929993,4879900,Finance-Goldman
10-02-2014,161,4321700,Finance-Goldman
11-02-2014,164.389999,4996300,Finance-Goldman
12-02-2014,163.5,3046600,Finance-Goldman
13-02-2014,164.059998,3119600,Finance-Goldman
14-02-2014,163.720001,3287900,Finance-Goldman
18-02-2014,164.649994,3399900,Finance-Goldman
19-02-2014,163.259995,3669700,Finance-Goldman
20-02-2014,164.5,2631900,Finance-Goldman
21-02-2014,164.5,2594500,Finance-Goldman
24-02-2014,166.539993,3242900,Finance-Goldman
25-02-2014,163.479996,3682300,Finance-Goldman
26-02-2014,162.800003,3978300,Finance-Goldman
27-02-2014,165.380005,3806600,Finance-Goldman
28-02-2014,166.449997,4291500,Finance-Goldman
03-03-2014,164.740005,3122900,Finance-Goldman
04-03-2014,168.729996,3400500,Finance-Goldman
05-03-2014,171.899994,4451200,Finance-Goldman
06-03-2014,172.600006,3403500,Finance-Goldman
07-03-2014,174.259995,4088900,Finance-Goldman
10-03-2014,173.509995,2179100,Finance-Goldman
11-03-2014,169.889999,3832300,Finance-Goldman
12-03-2014,169.720001,2550000,Finance-Goldman
13-03-2014,166.699997,3421400,Finance-Goldman
14-03-2014,165.350006,2762100,Finance-Goldman
17-03-2014,166.839996,3198000,Finance-Goldman
18-03-2014,168.089996,1941300,Finance-Goldman
19-03-2014,168.179993,3534100,Finance-Goldman
20-03-2014,169.220001,3950500,Finance-Goldman
21-03-2014,166.949997,4779100,Finance-Goldman
24-03-2014,165.720001,2723000,Finance-Goldman
25-03-2014,163.25,4437500,Finance-Goldman
26-03-2014,161.729996,2590300,Finance-Goldman
27-03-2014,162.289993,3890200,Finance-Goldman
28-03-2014,162.300003,2630500,Finance-Goldman
31-03-2014,163.850006,2494300,Finance-Goldman
01-04-2014,165.919998,3325500,Finance-Goldman
02-04-2014,167.270004,2407600,Finance-Goldman
03-04-2014,166.089996,2337300,Finance-Goldman
04-04-2014,163.240005,3262500,Finance-Goldman
07-04-2014,158.559998,4650800,Finance-Goldman
08-04-2014,156.559998,6839900,Finance-Goldman
09-04-2014,158.160004,4010000,Finance-Goldman
10-04-2014,155.979996,4806600,Finance-Goldman
11-04-2014,152.720001,6460700,Finance-Goldman
14-04-2014,154.740005,3053700,Finance-Goldman
15-04-2014,154.919998,3639600,Finance-Goldman
16-04-2014,157.220001,3194200,Finance-Goldman
17-04-2014,157.440002,4525200,Finance-Goldman
21-04-2014,157.800003,4551700,Finance-Goldman
22-04-2014,160.460007,4547300,Finance-Goldman
23-04-2014,160.449997,2040600,Finance-Goldman
24-04-2014,160.850006,2934200,Finance-Goldman
25-04-2014,158.240005,3302100,Finance-Goldman
28-04-2014,156.539993,3897800,Finance-Goldman
29-04-2014,158.240005,2160500,Finance-Goldman
30-04-2014,159.820007,2745700,Finance-Goldman
01-05-2014,160.369995,2079500,Finance-Goldman
02-05-2014,158.880005,2561500,Finance-Goldman
05-05-2014,156.350006,3015700,Finance-Goldman
06-05-2014,154.539993,3073100,Finance-Goldman
07-05-2014,155.520004,3260900,Finance-Goldman
08-05-2014,157.399994,2719600,Finance-Goldman
09-05-2014,157.199997,2637000,Finance-Goldman
12-05-2014,159.550003,2256100,Finance-Goldman
13-05-2014,160.279999,1901500,Finance-Goldman
14-05-2014,159.449997,2128700,Finance-Goldman
15-05-2014,156.639999,2769300,Finance-Goldman
16-05-2014,156.429993,2845600,Finance-Goldman
19-05-2014,157.669998,1618000,Finance-Goldman
20-05-2014,156.350006,2034900,Finance-Goldman
21-05-2014,159.350006,4226300,Finance-Goldman
22-05-2014,159.850006,1645100,Finance-Goldman
23-05-2014,160.160004,1210200,Finance-Goldman
27-05-2014,161.770004,3248800,Finance-Goldman
28-05-2014,161.190002,1855200,Finance-Goldman
29-05-2014,160.740005,1779200,Finance-Goldman
30-05-2014,159.809998,2206300,Finance-Goldman
02-06-2014,160.029999,2162500,Finance-Goldman
03-06-2014,161.800003,2408600,Finance-Goldman
04-06-2014,162.389999,2098400,Finance-Goldman
05-06-2014,162.580002,1859600,Finance-Goldman
06-06-2014,166.190002,3478100,Finance-Goldman
09-06-2014,166,2377500,Finance-Goldman
10-06-2014,166.360001,1684500,Finance-Goldman
11-06-2014,165.429993,2004100,Finance-Goldman
12-06-2014,165.960007,2309900,Finance-Goldman
13-06-2014,165.889999,1761100,Finance-Goldman
16-06-2014,165.850006,1756400,Finance-Goldman
17-06-2014,168.220001,2450000,Finance-Goldman
18-06-2014,169.860001,2873200,Finance-Goldman
19-06-2014,169.729996,2306900,Finance-Goldman
20-06-2014,169.839996,4688200,Finance-Goldman
23-06-2014,170.240005,1738500,Finance-Goldman
24-06-2014,168.229996,1608000,Finance-Goldman
25-06-2014,168.380005,1601200,Finance-Goldman
26-06-2014,168.009995,2131200,Finance-Goldman
27-06-2014,166.779999,3111200,Finance-Goldman
30-06-2014,167.440002,1885200,Finance-Goldman
01-07-2014,166.809998,2947800,Finance-Goldman
02-07-2014,166.889999,1877600,Finance-Goldman
03-07-2014,169.460007,1801200,Finance-Goldman
07-07-2014,167.779999,1774000,Finance-Goldman
08-07-2014,164.910004,2422200,Finance-Goldman
09-07-2014,164.669998,1943800,Finance-Goldman
10-07-2014,163.419998,2204100,Finance-Goldman
11-07-2014,164.800003,2293300,Finance-Goldman
14-07-2014,167,3007700,Finance-Goldman
15-07-2014,169.169998,4802300,Finance-Goldman
16-07-2014,170.470001,3295100,Finance-Goldman
17-07-2014,170.139999,3815500,Finance-Goldman
18-07-2014,171.470001,2558600,Finance-Goldman
21-07-2014,171.720001,2227400,Finance-Goldman
22-07-2014,175.020004,3849500,Finance-Goldman
23-07-2014,176.820007,3436100,Finance-Goldman
24-07-2014,176.259995,2012800,Finance-Goldman
25-07-2014,175.399994,2114900,Finance-Goldman
28-07-2014,175.949997,2303400,Finance-Goldman
29-07-2014,175.539993,3055600,Finance-Goldman
30-07-2014,175.759995,2345600,Finance-Goldman
31-07-2014,172.869995,3797600,Finance-Goldman
01-08-2014,170.25,3140000,Finance-Goldman
04-08-2014,171.690002,2103900,Finance-Goldman
05-08-2014,169.419998,2746200,Finance-Goldman
06-08-2014,169.740005,1711700,Finance-Goldman
07-08-2014,169.100006,1920900,Finance-Goldman
08-08-2014,172.259995,2250900,Finance-Goldman
11-08-2014,172.460007,2098000,Finance-Goldman
12-08-2014,172.330002,1362900,Finance-Goldman
13-08-2014,172.369995,1708200,Finance-Goldman
14-08-2014,172.729996,1431400,Finance-Goldman
15-08-2014,171.899994,2446000,Finance-Goldman
18-08-2014,174.550003,1877700,Finance-Goldman
19-08-2014,173.960007,1916100,Finance-Goldman
20-08-2014,174.029999,1755100,Finance-Goldman
21-08-2014,175.149994,2075200,Finance-Goldman
22-08-2014,175.470001,2682000,Finance-Goldman
25-08-2014,177.869995,3063500,Finance-Goldman
26-08-2014,177.899994,3110600,Finance-Goldman
27-08-2014,177.809998,2073700,Finance-Goldman
28-08-2014,177.649994,1961800,Finance-Goldman
29-08-2014,179.110001,2560600,Finance-Goldman
02-09-2014,179.770004,1986300,Finance-Goldman
03-09-2014,179.600006,2397700,Finance-Goldman
04-09-2014,180.080002,1678500,Finance-Goldman
05-09-2014,179.75,2562800,Finance-Goldman
08-09-2014,180.110001,1746400,Finance-Goldman
09-09-2014,177.399994,2598500,Finance-Goldman
10-09-2014,179.869995,2457800,Finance-Goldman
11-09-2014,181,1905300,Finance-Goldman
12-09-2014,183.169998,3358600,Finance-Goldman
15-09-2014,183.979996,2308000,Finance-Goldman
16-09-2014,184.039993,2137600,Finance-Goldman
17-09-2014,184.820007,2820300,Finance-Goldman
18-09-2014,187.889999,3566600,Finance-Goldman
19-09-2014,186.199997,5442900,Finance-Goldman
22-09-2014,185.289993,1826100,Finance-Goldman
23-09-2014,185.089996,1977600,Finance-Goldman
24-09-2014,187.809998,2834200,Finance-Goldman
25-09-2014,184.089996,3074600,Finance-Goldman
26-09-2014,185.119995,1932500,Finance-Goldman
29-09-2014,183.830002,1745400,Finance-Goldman
30-09-2014,183.570007,2037700,Finance-Goldman
01-10-2014,180.699997,4196300,Finance-Goldman
02-10-2014,182.880005,2782600,Finance-Goldman
03-10-2014,188.070007,3271400,Finance-Goldman
06-10-2014,187.479996,1934800,Finance-Goldman
07-10-2014,183.800003,2927100,Finance-Goldman
08-10-2014,186.639999,3154500,Finance-Goldman
09-10-2014,181.270004,4892900,Finance-Goldman
10-10-2014,180.380005,4405600,Finance-Goldman
13-10-2014,178.770004,3436500,Finance-Goldman
14-10-2014,178.699997,3557200,Finance-Goldman
15-10-2014,177.240005,6330500,Finance-Goldman
16-10-2014,172.580002,7797500,Finance-Goldman
17-10-2014,176.910004,4951000,Finance-Goldman
20-10-2014,177.839996,2307900,Finance-Goldman
21-10-2014,180.179993,2649500,Finance-Goldman
22-10-2014,176.830002,3088300,Finance-Goldman
23-10-2014,180.059998,3397000,Finance-Goldman
24-10-2014,183.350006,2900900,Finance-Goldman
27-10-2014,183.910004,2383700,Finance-Goldman
28-10-2014,186.320007,3027700,Finance-Goldman
29-10-2014,186.080002,3379000,Finance-Goldman
30-10-2014,186.970001,2794800,Finance-Goldman
31-10-2014,189.990005,3357000,Finance-Goldman
